x,y,z,signal_strength
-4.2,1.3,0,-104.81
-4.2,1.4,0,-108.46
-4.2,1.5,0,-104.43
-4.2,1.6,0,-100.38
-4.2,1.7,0,-99.605
-4.2,1.8,0,-105.65
-4.2,1.9,0,-103.9
-4.2,2,0,-102.72
-4.2,2.1,0,-97.544
-4.2,2.2,0,-96.568
-4.2,2.3,0,-104.73
-4.2,2.4,0,-98.256
-4.2,2.5,0,-102.65
-4.2,2.6,0,-104.05
-4.2,2.7,0,-102.52
-4.2,2.8,0,-108.87
-4.2,2.9,0,-103.41
-4.2,3,0,-104.68
-4.2,3.1,0,-112.98
-4.2,3.2,0,-106.55
-4.2,3.3,0,-102.49
-4.2,3.4,0,-113.07
-4.2,3.5,0,-106.74
-4.2,3.6,0,-104.81
-4.2,3.7,0,-106.49
-4.2,3.8,0,-114.69
-4.2,3.9,0,-105.45
-4.2,4,0,-107.71
-4.2,4.1,0,-107.37
-4.2,4.2,0,-106.37
-4.2,4.3,0,-113.53
-4.2,4.4,0,-113.68
-4.2,4.5,0,-104.36
-4.2,4.6,0,-111.16
-4.2,4.7,0,-113.11
-4.2,4.8,0,-114.35
-4.2,4.9,0,-104.11
-4.2,5,0,-116.55
-4.1,-5,0,-118.55
-4.1,-4.9,0,-102.97
-4.1,-4.8,0,-103.21
-4.1,-4.7,0,-114.59
-4.1,-4.6,0,-104.93
-4.1,-4.5,0,-107.38
-4.1,-4.4,0,-102.49
-4.1,-4.3,0,-107.42
-4.1,-4.2,0,-108.35
-4.1,-4.1,0,-110.36
-4.1,-4,0,-103.68
-4.1,-3.9,0,-115.19
-4.1,-3.8,0,-108.56
-4.1,-3.7,0,-114.06
-4.1,-3.6,0,-111.24
-4.1,-3.5,0,-108.31
-4.1,-3.4,0,-104.15
-4.1,-3.3,0,-113.19
-4.1,-3.2,0,-114.03
-4.1,-3.1,0,-98.19
-4.1,-3,0,-104.79
-4.1,-2.9,0,-106.52
-4.1,-2.8,0,-100.38
-4.1,-2.7,0,-112.7
-4.1,-2.6,0,-101.45
-4.1,-2.5,0,-115.99
-4.1,-2.4,0,-104.08
-4.1,-2.3,0,-101.07
-4.1,-2.2,0,-89.696
-4.1,-2.1,0,-91.463
-4.1,-2,0,-104.32
-4.1,-1.9,0,-96.322
-4.1,-1.8,0,-107.84
-4.1,-1.7,0,-93.949
-4.1,-1.6,0,-108.77
-4.1,-1.5,0,-110.05
-4.1,-1.4,0,-100.93
-4.1,-1.3,0,-100.99
-4.1,-1.2,0,-100.64
-4.1,-1.1,0,-95.276
-4.1,-1,0,-95.461
-4.1,-0.9,0,-109.62
-4.1,-0.8,0,-101.58
-4.1,-0.7,0,-105.99
-4.1,-0.6,0,-99.469
-4.1,-0.5,0,-104.22
-4.1,-0.4,0,-104.27
-4.1,-0.3,0,-91.739
-4.1,-0.2,0,-100.2
-4.1,-0.1,0,-95.789
-4.1,0,0,-110.82
-4.1,0.1,0,-102.15
-4.1,0.2,0,-103.95
-4.1,0.3,0,-97.063
-4.1,0.4,0,-105.15
-4.1,0.5,0,-103.21
-4.1,0.6,0,-110.02
-4.1,0.7,0,-110.75
-4.1,0.8,0,-103.23
-4.1,0.9,0,-102.67
-4.1,1,0,-93.766
-4.1,1.1,0,-98.687
-4.1,1.2,0,-106.13
-4.1,1.3,0,-105.83
-4.1,1.4,0,-102.95
-4.1,1.5,0,-106.45
-4.1,1.6,0,-97.421
-4.1,1.7,0,-102.21
-4.1,1.8,0,-108.96
-4.1,1.9,0,-111.05
-4.1,2,0,-111.52
-4.1,2.1,0,-104.8
-4.1,2.2,0,-116.45
-4.1,2.3,0,-105.38
-4.1,2.4,0,-101.8
-4.1,2.5,0,-111.23
-4.1,2.6,0,-116.11
-4.1,2.7,0,-110.14
-4.1,2.8,0,-113.17
-4.1,2.9,0,-111.6
-4.1,3,0,-101.17
-4.1,3.1,0,-104.36
-4.1,3.2,0,-97.599
-4.1,3.3,0,-110.83
-4.1,3.4,0,-107.64
-4.1,3.5,0,-108.71
-4.1,3.6,0,-109.16
-4.1,3.7,0,-104.28
-4.1,3.8,0,-104.81
-4.1,3.9,0,-116.55
-4.1,4,0,-103.66
-4.1,4.1,0,-112.64
-4.1,4.2,0,-102.78
-4.1,4.3,0,-111.34
-4.1,4.4,0,-108.59
-4.1,4.5,0,-117.8
-4.1,4.6,0,-106.49
-4.1,4.7,0,-106.26
-4.1,4.8,0,-103.88
-4.1,4.9,0,-104.17
-4.1,5,0,-118.14
-4,-5,0,-119.83
-4,-4.9,0,-111.43
-4,-4.8,0,-110.45
-4,-4.7,0,-107.79
-4,-4.6,0,-107.44
-4,-4.5,0,-109.16
-4,-4.4,0,-117.21
-4,-4.3,0,-107.03
-4,-4.2,0,-112.93
-4,-4.1,0,-104.5
-4,-4,0,-98.475
-4,-3.9,0,-100.3
-4,-3.8,0,-105.29
-4,-3.7,0,-115.06
-4,-3.6,0,-108.75
-4,-3.5,0,-118.08
-4,-3.4,0,-96.595
-4,-3.3,0,-92.839
-4,-3.2,0,-105.02
-4,-3.1,0,-98.103
-4,-3,0,-103.41
-4,-2.9,0,-86.884
-4,-2.8,0,-89.451
-4,-2.7,0,-102.5
-4,-2.6,0,-98.131
-4,-2.5,0,-114
-4,-2.4,0,-106.15
-4,-2.3,0,-106.37
-4,-2.2,0,-103.93
-4,-2.1,0,-111.79
-4,-2,0,-104.44
-4,-1.9,0,-105.88
-4,-1.8,0,-100.99
-4,-1.7,0,-101.67
-4,-1.6,0,-109.38
-4,-1.5,0,-104.08
-4,-1.4,0,-95.237
-4,-1.3,0,-93.442
-4,-1.2,0,-94.8
-4,-1.1,0,-97.722
-4,-1,0,-95.937
-4,-0.9,0,-99.126
-4,-0.8,0,-104.63
-4,-0.7,0,-104.39
-4,-0.6,0,-87.489
-4,-0.5,0,-105.51
-4,-0.4,0,-95.406
-4,-0.3,0,-100.35
-4,-0.2,0,-100.35
-4,-0.1,0,-101.67
-4,0,0,-102.46
-4,0.1,0,-102.18
-4,0.2,0,-100.73
-4,0.3,0,-99.815
-4,0.4,0,-97.478
-4,0.5,0,-94.412
-4,0.6,0,-95.986
-4,0.7,0,-112.53
-4,0.8,0,-94.858
-4,0.9,0,-106.91
-4,1,0,-104.91
-4,1.1,0,-103.93
-4,1.2,0,-98.666
-4,1.3,0,-96.11
-4,1.4,0,-97.31
-4,1.5,0,-100.15
-4,1.6,0,-100.91
-4,1.7,0,-99.21
-4,1.8,0,-114.96
-4,1.9,0,-101.09
-4,2,0,-98.956
-4,2.1,0,-102.75
-4,2.2,0,-112.26
-4,2.3,0,-113.41
-4,2.4,0,-108.96
-4,2.5,0,-98.323
-4,2.6,0,-103.25
-4,2.7,0,-105.57
-4,2.8,0,-112.24
-4,2.9,0,-116.44
-4,3,0,-100.68
-4,3.1,0,-105.99
-4,3.2,0,-110.99
-4,3.3,0,-113.74
-4,3.4,0,-111.2
-4,3.5,0,-106.63
-4,3.6,0,-103.81
-4,3.7,0,-112.6
-4,3.8,0,-107.13
-4,3.9,0,-115.72
-4,4,0,-95.649
-4,4.1,0,-113.8
-4,4.2,0,-108.05
-4,4.3,0,-105.53
-4,4.4,0,-116.53
-4,4.5,0,-113.89
-4,4.6,0,-104.88
-4,4.7,0,-107.16
-4,4.8,0,-112.25
-4,4.9,0,-111.95
-4,5,0,-104
-3.9,-5,0,-103.1
-3.9,-4.9,0,-103.88
-3.9,-4.8,0,-112.19
-3.9,-4.7,0,-113.11
-3.9,-4.6,0,-100.65
-3.9,-4.5,0,-113.39
-3.9,-4.4,0,-103.53
-3.9,-4.3,0,-110.26
-3.9,-4.2,0,-112.72
-3.9,-4.1,0,-106.41
-3.9,-4,0,-107
-3.9,-3.9,0,-106.82
-3.9,-3.8,0,-112.3
-3.9,-3.7,0,-104.5
-3.9,-3.6,0,-109.12
-3.9,-3.5,0,-106.76
-3.9,-3.4,0,-108.71
-3.9,-3.3,0,-104.92
-3.9,-3.2,0,-95.009
-3.9,-3.1,0,-108.44
-3.9,-3,0,-96.674
-3.9,-2.9,0,-101.51
-3.9,-2.8,0,-105.36
-3.9,-2.7,0,-105.42
-3.9,-2.6,0,-99.98
-3.9,-2.5,0,-100.2
-3.9,-2.4,0,-104.26
-3.9,-2.3,0,-114.52
-3.9,-2.2,0,-102.1
-3.9,-2.1,0,-115.27
-3.9,-2,0,-98.134
-3.9,-1.9,0,-110.43
-3.9,-1.8,0,-100.4
-3.9,-1.7,0,-103.62
-3.9,-1.6,0,-98.913
-3.9,-1.5,0,-92.254
-3.9,-1.4,0,-97.492
-3.9,-1.3,0,-110.54
-3.9,-1.2,0,-106.72
-3.9,-1.1,0,-111.04
-3.9,-1,0,-98.232
-3.9,-0.9,0,-101.5
-3.9,-0.8,0,-102.95
-3.9,-0.7,0,-99.372
-3.9,-0.6,0,-93.67
-3.9,-0.5,0,-103.91
-3.9,-0.4,0,-93.365
-3.9,-0.3,0,-108.82
-3.9,-0.2,0,-101.43
-3.9,-0.1,0,-100.49
-3.9,0,0,-97.02
-3.9,0.1,0,-92.104
-3.9,0.2,0,-89.317
-3.9,0.3,0,-96.325
-3.9,0.4,0,-118.85
-3.9,0.5,0,-96.457
-3.9,0.6,0,-104.53
-3.9,0.7,0,-94.811
-3.9,0.8,0,-100.68
-3.9,0.9,0,-106.53
-3.9,1,0,-107.42
-3.9,1.1,0,-92.842
-3.9,1.2,0,-101.23
-3.9,1.3,0,-95.978
-3.9,1.4,0,-99.408
-3.9,1.5,0,-106.18
-3.9,1.6,0,-104.09
-3.9,1.7,0,-106.33
-3.9,1.8,0,-106.41
-3.9,1.9,0,-111.88
-3.9,2,0,-99.359
-3.9,2.1,0,-108.75
-3.9,2.2,0,-107.29
-3.9,2.3,0,-114.92
-3.9,2.4,0,-100.56
-3.9,2.5,0,-107.22
-3.9,2.6,0,-114.19
-3.9,2.7,0,-106.45
-3.9,2.8,0,-93.412
-3.9,2.9,0,-107.04
-3.9,3,0,-108.81
-3.9,3.1,0,-108.33
-3.9,3.2,0,-122.68
-3.9,3.3,0,-101.35
-3.9,3.4,0,-100.55
-3.9,3.5,0,-104.35
-3.9,3.6,0,-107.27
-3.9,3.7,0,-111.01
-3.9,3.8,0,-100.63
-3.9,3.9,0,-105.39
-3.9,4,0,-98.169
-3.9,4.1,0,-108.54
-3.9,4.2,0,-102.62
-3.9,4.3,0,-102.59
-3.9,4.4,0,-122.96
-3.9,4.5,0,-108.15
-3.9,4.6,0,-114.33
-3.9,4.7,0,-103.88
-3.9,4.8,0,-106.3
-3.9,4.9,0,-124.96
-3.9,5,0,-123.48
-3.8,-5,0,-112.15
-3.8,-4.9,0,-115.03
-3.8,-4.8,0,-117.51
-3.8,-4.7,0,-108.81
-3.8,-4.6,0,-115.63
-3.8,-4.5,0,-108.52
-3.8,-4.4,0,-107.91
-3.8,-4.3,0,-112.38
-3.8,-4.2,0,-103.03
-3.8,-4.1,0,-107.97
-3.8,-4,0,-102.9
-3.8,-3.9,0,-104.03
-3.8,-3.8,0,-100.43
-3.8,-3.7,0,-104.2
-3.8,-3.6,0,-108.41
-3.8,-3.5,0,-103.57
-3.8,-3.4,0,-104.95
-3.8,-3.3,0,-110.16
-3.8,-3.2,0,-96.961
-3.8,-3.1,0,-107.41
-3.8,-3,0,-99.692
-3.8,-2.9,0,-111.66
-3.8,-2.8,0,-102.57
-3.8,-2.7,0,-107.14
-3.8,-2.6,0,-106.52
-3.8,-2.5,0,-108.84
-3.8,-2.4,0,-107.52
-3.8,-2.3,0,-104.96
-3.8,-2.2,0,-93.728
-3.8,-2.1,0,-102.85
-3.8,-2,0,-102.66
-3.8,-1.9,0,-104.82
-3.8,-1.8,0,-102.06
-3.8,-1.7,0,-93.548
-3.8,-1.6,0,-104.15
-3.8,-1.5,0,-92.872
-3.8,-1.4,0,-101.71
-3.8,-1.3,0,-105.65
-3.8,-1.2,0,-103.45
-3.8,-1.1,0,-101.75
-3.8,-1,0,-99.724
-3.8,-0.9,0,-98.659
-3.8,-0.8,0,-109.42
-3.8,-0.7,0,-109.48
-3.8,-0.6,0,-102.56
-3.8,-0.5,0,-97.949
-3.8,-0.4,0,-103.38
-3.8,-0.3,0,-105.99
-3.8,-0.2,0,-107.92
-3.8,-0.1,0,-98.188
-3.8,0,0,-90.551
-3.8,0.1,0,-93.423
-3.8,0.2,0,-102.76
-3.8,0.3,0,-94.566
-3.8,0.4,0,-106.39
-3.8,0.5,0,-104.8
-3.8,0.6,0,-99.312
-3.8,0.7,0,-102.33
-3.8,0.8,0,-106.04
-3.8,0.9,0,-105.37
-3.8,1,0,-96.905
-3.8,1.1,0,-100.32
-3.8,1.2,0,-98.347
-3.8,1.3,0,-101.18
-3.8,1.4,0,-98.735
-3.8,1.5,0,-99.134
-3.8,1.6,0,-95.431
-3.8,1.7,0,-97.418
-3.8,1.8,0,-111.15
-3.8,1.9,0,-98.126
-3.8,2,0,-104.88
-3.8,2.1,0,-99.654
-3.8,2.2,0,-105.39
-3.8,2.3,0,-96.088
-3.8,2.4,0,-107.3
-3.8,2.5,0,-95.844
-3.8,2.6,0,-113.86
-3.8,2.7,0,-100.3
-3.8,2.8,0,-92.233
-3.8,2.9,0,-113.08
-3.8,3,0,-105.99
-3.8,3.1,0,-104.04
-3.8,3.2,0,-121.47
-3.8,3.3,0,-110.49
-3.8,3.4,0,-107.11
-3.8,3.5,0,-101.17
-3.8,3.6,0,-111.47
-3.8,3.7,0,-112.67
-3.8,3.8,0,-110.64
-3.8,3.9,0,-98.726
-3.8,4,0,-98.701
-3.8,4.1,0,-106.54
-3.8,4.2,0,-117.18
-3.8,4.3,0,-109.67
-3.8,4.4,0,-125.84
-3.8,4.5,0,-103.93
-3.8,4.6,0,-100.88
-3.8,4.7,0,-115.46
-3.8,4.8,0,-110.99
-3.8,4.9,0,-109.99
-3.8,5,0,-107.06
-3.7,-5,0,-110.23
-3.7,-4.9,0,-108.06
-3.7,-4.8,0,-105.97
-3.7,-4.7,0,-109.17
-3.7,-4.6,0,-112.83
-3.7,-4.5,0,-115.41
-3.7,-4.4,0,-111.92
-3.7,-4.3,0,-103.56
-3.7,-4.2,0,-107.17
-3.7,-4.1,0,-108.82
-3.7,-4,0,-110.28
-3.7,-3.9,0,-121.76
-3.7,-3.8,0,-107.95
-3.7,-3.7,0,-105.32
-3.7,-3.6,0,-115.19
-3.7,-3.5,0,-114.84
-3.7,-3.4,0,-102.41
-3.7,-3.3,0,-92.551
-3.7,-3.2,0,-106.26
-3.7,-3.1,0,-104.49
-3.7,-3,0,-113.4
-3.7,-2.9,0,-106.99
-3.7,-2.8,0,-108.79
-3.7,-2.7,0,-121.98
-3.7,-2.6,0,-98.909
-3.7,-2.5,0,-100.5
-3.7,-2.4,0,-104.87
-3.7,-2.3,0,-94.358
-3.7,-2.2,0,-106.08
-3.7,-2.1,0,-95.27
-3.7,-2,0,-102.88
-3.7,-1.9,0,-96.601
-3.7,-1.8,0,-88.69
-3.7,-1.7,0,-91.208
-3.7,-1.6,0,-97.665
-3.7,-1.5,0,-102.85
-3.7,-1.4,0,-108.89
-3.7,-1.3,0,-98.854
-3.7,-1.2,0,-95.861
-3.7,-1.1,0,-104.35
-3.7,-1,0,-98.451
-3.7,-0.9,0,-98.275
-3.7,-0.8,0,-96.798
-3.7,-0.7,0,-104.61
-3.7,-0.6,0,-106.77
-3.7,-0.5,0,-96.796
-3.7,-0.4,0,-104.77
-3.7,-0.3,0,-92.983
-3.7,-0.2,0,-91.533
-3.7,-0.1,0,-94.271
-3.7,0,0,-94.653
-3.7,0.1,0,-103.07
-3.7,0.2,0,-102.15
-3.7,0.3,0,-100.45
-3.7,0.4,0,-98.083
-3.7,0.5,0,-100.05
-3.7,0.6,0,-91.175
-3.7,0.7,0,-84.506
-3.7,0.8,0,-102.87
-3.7,0.9,0,-97.694
-3.7,1,0,-104.1
-3.7,1.1,0,-108.04
-3.7,1.2,0,-100.34
-3.7,1.3,0,-107.25
-3.7,1.4,0,-98.6
-3.7,1.5,0,-107.3
-3.7,1.6,0,-94.552
-3.7,1.7,0,-100.53
-3.7,1.8,0,-105.98
-3.7,1.9,0,-102.26
-3.7,2,0,-98.668
-3.7,2.1,0,-88.736
-3.7,2.2,0,-105.11
-3.7,2.3,0,-107.66
-3.7,2.4,0,-101.87
-3.7,2.5,0,-102.12
-3.7,2.6,0,-109.28
-3.7,2.7,0,-97.337
-3.7,2.8,0,-110.73
-3.7,2.9,0,-98.73
-3.7,3,0,-111.09
-3.7,3.1,0,-98.441
-3.7,3.2,0,-101.06
-3.7,3.3,0,-115.79
-3.7,3.4,0,-111.47
-3.7,3.5,0,-98.55
-3.7,3.6,0,-111.3
-3.7,3.7,0,-124.01
-3.7,3.8,0,-113.82
-3.7,3.9,0,-113.43
-3.7,4,0,-113.99
-3.7,4.1,0,-117.99
-3.7,4.2,0,-113.65
-3.7,4.3,0,-114.78
-3.7,4.4,0,-103.24
-3.7,4.5,0,-97.392
-3.7,4.6,0,-105.52
-3.7,4.7,0,-119.01
-3.7,4.8,0,-120.73
-3.7,4.9,0,-104.95
-3.7,5,0,-116.24
-3.6,-5,0,-104.01
-3.6,-4.9,0,-106.4
-3.6,-4.8,0,-95.615
-3.6,-4.7,0,-113.42
-3.6,-4.6,0,-106.42
-3.6,-4.5,0,-105.1
-3.6,-4.4,0,-110.61
-3.6,-4.3,0,-106.82
-3.6,-4.2,0,-110.99
-3.6,-4.1,0,-103.28
-3.6,-4,0,-105.77
-3.6,-3.9,0,-108.75
-3.6,-3.8,0,-112.79
-3.6,-3.7,0,-109.58
-3.6,-3.6,0,-102.2
-3.6,-3.5,0,-108.38
-3.6,-3.4,0,-110.28
-3.6,-3.3,0,-99.66
-3.6,-3.2,0,-101.94
-3.6,-3.1,0,-107.63
-3.6,-3,0,-106.09
-3.6,-2.9,0,-100.26
-3.6,-2.8,0,-112.2
-3.6,-2.7,0,-101.88
-3.6,-2.6,0,-108.51
-3.6,-2.5,0,-99.124
-3.6,-2.4,0,-99.609
-3.6,-2.3,0,-103.38
-3.6,-2.2,0,-96.373
-3.6,-2.1,0,-93.425
-3.6,-2,0,-102.33
-3.6,-1.9,0,-105.81
-3.6,-1.8,0,-99.767
-3.6,-1.7,0,-104.4
-3.6,-1.6,0,-103.7
-3.6,-1.5,0,-99.513
-3.6,-1.4,0,-99.588
-3.6,-1.3,0,-105.77
-3.6,-1.2,0,-102.46
-3.6,-1.1,0,-96.452
-3.6,-1,0,-95.809
-3.6,-0.9,0,-98.709
-3.6,-0.8,0,-99.672
-3.6,-0.7,0,-106.17
-3.6,-0.6,0,-94.053
-3.6,-0.5,0,-101.9
-3.6,-0.4,0,-105.81
-3.6,-0.3,0,-115.42
-3.6,-0.2,0,-95.626
-3.6,-0.1,0,-112.34
-3.6,0,0,-104.33
-3.6,0.1,0,-97.628
-3.6,0.2,0,-99.744
-3.6,0.3,0,-104.41
-3.6,0.4,0,-111.65
-3.6,0.5,0,-94.988
-3.6,0.6,0,-93.258
-3.6,0.7,0,-100.61
-3.6,0.8,0,-96.019
-3.6,0.9,0,-93.038
-3.6,1,0,-97.887
-3.6,1.1,0,-108.98
-3.6,1.2,0,-97.447
-3.6,1.3,0,-99.752
-3.6,1.4,0,-99.557
-3.6,1.5,0,-87.63
-3.6,1.6,0,-99.148
-3.6,1.7,0,-98.743
-3.6,1.8,0,-102.5
-3.6,1.9,0,-100.69
-3.6,2,0,-102.39
-3.6,2.1,0,-92.263
-3.6,2.2,0,-98.959
-3.6,2.3,0,-101.75
-3.6,2.4,0,-96.577
-3.6,2.5,0,-108.74
-3.6,2.6,0,-96.17
-3.6,2.7,0,-102.92
-3.6,2.8,0,-97.924
-3.6,2.9,0,-110.17
-3.6,3,0,-93.26
-3.6,3.1,0,-103.67
-3.6,3.2,0,-103.84
-3.6,3.3,0,-106.78
-3.6,3.4,0,-108.88
-3.6,3.5,0,-113.21
-3.6,3.6,0,-109.45
-3.6,3.7,0,-102.61
-3.6,3.8,0,-119.21
-3.6,3.9,0,-103.38
-3.6,4,0,-116.08
-3.6,4.1,0,-103.96
-3.6,4.2,0,-117.67
-3.6,4.3,0,-104.83
-3.6,4.4,0,-110.27
-3.6,4.5,0,-108.1
-3.6,4.6,0,-110.2
-3.6,4.7,0,-114.38
-3.6,4.8,0,-115.21
-3.6,4.9,0,-104.53
-3.6,5,0,-111.41
-3.5,-5,0,-104.13
-3.5,-4.9,0,-110.61
-3.5,-4.8,0,-114.78
-3.5,-4.7,0,-104.13
-3.5,-4.6,0,-118.96
-3.5,-4.5,0,-101.43
-3.5,-4.4,0,-103.8
-3.5,-4.3,0,-111.42
-3.5,-4.2,0,-117.71
-3.5,-4.1,0,-111.38
-3.5,-4,0,-116.3
-3.5,-3.9,0,-101.43
-3.5,-3.8,0,-111.45
-3.5,-3.7,0,-92.701
-3.5,-3.6,0,-91.75
-3.5,-3.5,0,-101.48
-3.5,-3.4,0,-105.82
-3.5,-3.3,0,-101.1
-3.5,-3.2,0,-104.86
-3.5,-3.1,0,-89.163
-3.5,-3,0,-100.03
-3.5,-2.9,0,-110.81
-3.5,-2.8,0,-95.396
-3.5,-2.7,0,-114.27
-3.5,-2.6,0,-104.42
-3.5,-2.5,0,-109.37
-3.5,-2.4,0,-96.333
-3.5,-2.3,0,-102.66
-3.5,-2.2,0,-92.098
-3.5,-2.1,0,-103.59
-3.5,-2,0,-94.364
-3.5,-1.9,0,-100.23
-3.5,-1.8,0,-100.45
-3.5,-1.7,0,-95.598
-3.5,-1.6,0,-103.55
-3.5,-1.5,0,-89.569
-3.5,-1.4,0,-87.157
-3.5,-1.3,0,-106.68
-3.5,-1.2,0,-101.04
-3.5,-1.1,0,-95.546
-3.5,-1,0,-102.81
-3.5,-0.9,0,-105.77
-3.5,-0.8,0,-112.47
-3.5,-0.7,0,-89.711
-3.5,-0.6,0,-94.905
-3.5,-0.5,0,-99.273
-3.5,-0.4,0,-107.78
-3.5,-0.3,0,-98.041
-3.5,-0.2,0,-101.4
-3.5,-0.1,0,-96.052
-3.5,0,0,-92.23
-3.5,0.1,0,-101.82
-3.5,0.2,0,-100.39
-3.5,0.3,0,-95.78
-3.5,0.4,0,-98.355
-3.5,0.5,0,-91.974
-3.5,0.6,0,-97.32
-3.5,0.7,0,-97.231
-3.5,0.8,0,-109.72
-3.5,0.9,0,-107
-3.5,1,0,-94.165
-3.5,1.1,0,-88.572
-3.5,1.2,0,-102.78
-3.5,1.3,0,-98.6
-3.5,1.4,0,-98.036
-3.5,1.5,0,-101.88
-3.5,1.6,0,-101.11
-3.5,1.7,0,-107.41
-3.5,1.8,0,-113.92
-3.5,1.9,0,-93.766
-3.5,2,0,-97.553
-3.5,2.1,0,-85.906
-3.5,2.2,0,-105.93
-3.5,2.3,0,-104.53
-3.5,2.4,0,-96.426
-3.5,2.5,0,-104.1
-3.5,2.6,0,-103.51
-3.5,2.7,0,-121.19
-3.5,2.8,0,-102.97
-3.5,2.9,0,-102.18
-3.5,3,0,-106.3
-3.5,3.1,0,-105.52
-3.5,3.2,0,-98.508
-3.5,3.3,0,-103.4
-3.5,3.4,0,-104.25
-3.5,3.5,0,-96.253
-3.5,3.6,0,-109.76
-3.5,3.7,0,-106.39
-3.5,3.8,0,-102.73
-3.5,3.9,0,-106.98
-3.5,4,0,-101.92
-3.5,4.1,0,-101.21
-3.5,4.2,0,-101.63
-3.5,4.3,0,-112.67
-3.5,4.4,0,-100.49
-3.5,4.5,0,-101.05
-3.5,4.6,0,-104.87
-3.5,4.7,0,-102.13
-3.5,4.8,0,-111.63
-3.5,4.9,0,-104.31
-3.5,5,0,-100.7
-3.4,-5,0,-111.86
-3.4,-4.9,0,-107.5
-3.4,-4.8,0,-106.09
-3.4,-4.7,0,-111.82
-3.4,-4.6,0,-107.66
-3.4,-4.5,0,-97.224
-3.4,-4.4,0,-114.56
-3.4,-4.3,0,-111.66
-3.4,-4.2,0,-102
-3.4,-4.1,0,-102.82
-3.4,-4,0,-122.38
-3.4,-3.9,0,-108.55
-3.4,-3.8,0,-108.3
-3.4,-3.7,0,-109.66
-3.4,-3.6,0,-100.55
-3.4,-3.5,0,-106.73
-3.4,-3.4,0,-109.2
-3.4,-3.3,0,-101.65
-3.4,-3.2,0,-108.49
-3.4,-3.1,0,-107.46
-3.4,-3,0,-101.16
-3.4,-2.9,0,-109.53
-3.4,-2.8,0,-115.7
-3.4,-2.7,0,-99.992
-3.4,-2.6,0,-103.87
-3.4,-2.5,0,-92.45
-3.4,-2.4,0,-92.778
-3.4,-2.3,0,-99.981
-3.4,-2.2,0,-100.88
-3.4,-2.1,0,-103.63
-3.4,-2,0,-94.557
-3.4,-1.9,0,-92.93
-3.4,-1.8,0,-95.433
-3.4,-1.7,0,-102.41
-3.4,-1.6,0,-101.55
-3.4,-1.5,0,-112.26
-3.4,-1.4,0,-97.439
-3.4,-1.3,0,-100.12
-3.4,-1.2,0,-94.751
-3.4,-1.1,0,-99.847
-3.4,-1,0,-86.769
-3.4,-0.9,0,-100.65
-3.4,-0.8,0,-92.884
-3.4,-0.7,0,-87.948
-3.4,-0.6,0,-95.88
-3.4,-0.5,0,-90.962
-3.4,-0.4,0,-100.61
-3.4,-0.3,0,-97.53
-3.4,-0.2,0,-95.621
-3.4,-0.1,0,-110.05
-3.4,0,0,-99.518
-3.4,0.1,0,-91.387
-3.4,0.2,0,-107.57
-3.4,0.3,0,-94.295
-3.4,0.4,0,-102.39
-3.4,0.5,0,-87
-3.4,0.6,0,-95.76
-3.4,0.7,0,-105.29
-3.4,0.8,0,-95.737
-3.4,0.9,0,-99.9
-3.4,1,0,-92.056
-3.4,1.1,0,-101.92
-3.4,1.2,0,-100.29
-3.4,1.3,0,-95.733
-3.4,1.4,0,-94.385
-3.4,1.5,0,-104.48
-3.4,1.6,0,-93.494
-3.4,1.7,0,-92.261
-3.4,1.8,0,-96.443
-3.4,1.9,0,-86.766
-3.4,2,0,-101.82
-3.4,2.1,0,-104.82
-3.4,2.2,0,-89.012
-3.4,2.3,0,-94.843
-3.4,2.4,0,-108.93
-3.4,2.5,0,-102.65
-3.4,2.6,0,-100.44
-3.4,2.7,0,-101.79
-3.4,2.8,0,-106.3
-3.4,2.9,0,-90.554
-3.4,3,0,-108.91
-3.4,3.1,0,-96.641
-3.4,3.2,0,-103.45
-3.4,3.3,0,-98.843
-3.4,3.4,0,-99.615
-3.4,3.5,0,-109
-3.4,3.6,0,-99.888
-3.4,3.7,0,-97.167
-3.4,3.8,0,-125.49
-3.4,3.9,0,-104.26
-3.4,4,0,-109.29
-3.4,4.1,0,-103.57
-3.4,4.2,0,-105.53
-3.4,4.3,0,-113.49
-3.4,4.4,0,-101.9
-3.4,4.5,0,-110.26
-3.4,4.6,0,-103.82
-3.4,4.7,0,-120.34
-3.4,4.8,0,-112.43
-3.4,4.9,0,-100.89
-3.4,5,0,-111.98
-3.3,-5,0,-113.22
-3.3,-4.9,0,-103.47
-3.3,-4.8,0,-109.47
-3.3,-4.7,0,-107.14
-3.3,-4.6,0,-108.02
-3.3,-4.5,0,-104.2
-3.3,-4.4,0,-103.47
-3.3,-4.3,0,-104.24
-3.3,-4.2,0,-113.39
-3.3,-4.1,0,-107.81
-3.3,-4,0,-109.15
-3.3,-3.9,0,-114.24
-3.3,-3.8,0,-113.52
-3.3,-3.7,0,-108.73
-3.3,-3.6,0,-103.74
-3.3,-3.5,0,-115.62
-3.3,-3.4,0,-107.86
-3.3,-3.3,0,-109.75
-3.3,-3.2,0,-113.45
-3.3,-3.1,0,-113.5
-3.3,-3,0,-104.18
-3.3,-2.9,0,-109.44
-3.3,-2.8,0,-90.432
-3.3,-2.7,0,-99.879
-3.3,-2.6,0,-106.33
-3.3,-2.5,0,-105.7
